"z1Cut","z2Cut","z3Cut","zStitched","z1Long","z2Long","z3Long"
"2002-09-27 00:00:00",0,0,0,NA,0,0,0
"2002-09-30 00:00:00",0,0,0,NA,0,0,0
"2002-10-01 00:00:00",0,0,0,NA,0,0,0
"2002-10-02 00:00:00",0,0,0,NA,0,0,0
"2002-10-03 00:00:00",0,0,0,NA,0,0,0
"2002-10-04 00:00:00",0,0,0,NA,0,0,0
"2002-10-07 00:00:00",0,0,0,NA,0,0,0
"2002-10-08 00:00:00",0,0,0,NA,0,0,0
"2002-10-09 00:00:00",0,0,0,NA,0,0,0
"2002-10-10 00:00:00",0,0,0,NA,0,0,0
"2002-10-11 00:00:00",0,0,0,NA,0,0,0
"2002-10-15 00:00:00",0,0,0,NA,0,0,0
"2002-10-16 00:00:00",0,0,0,NA,0,0,0
"2002-10-17 00:00:00",0,0,0,NA,0,0,0
"2002-10-18 00:00:00",0,0,0,NA,0,0,0
"2002-10-21 00:00:00",0,0,0,NA,0,0,0
"2002-10-22 00:00:00",0,0,0,NA,0,0,0
"2002-10-23 00:00:00",0,0,0,NA,0,0,0
"2002-10-24 00:00:00",0,0,0,NA,0,0,0
"2002-10-25 00:00:00",0,0,0,NA,0,0,0
"2002-10-27 23:00:00",0,0,0,NA,0,0,0
"2002-10-28 23:00:00",0,0,0,NA,0,0,0
"2002-10-29 23:00:00",0,0,0,NA,0,0,0
"2002-10-30 23:00:00",0,0,0,NA,0,0,0
"2002-10-31 23:00:00",0,0,0,NA,0,0,0
"2002-11-04 00:00:00",0,0,0,NA,0,0,0
"2002-11-05 00:00:00",0,0,0,NA,0,0,0
"2002-11-06 00:00:00",0,0,0,NA,0,0,0
"2002-11-07 00:00:00",0,0,0,NA,0,0,0
"2002-11-08 00:00:00",0,0,0,NA,0,0,0
"2002-11-12 00:00:00",0,0,0,NA,0,0,0
"2002-11-13 00:00:00",0,0,0,NA,0,0,0
"2002-11-14 00:00:00",0,0,0,NA,0,0,0
"2002-11-15 00:00:00",0,0,0,NA,0,0,0
"2002-11-18 00:00:00",0,0,0,NA,0,0,0
"2002-11-19 00:00:00",0,0,0,NA,0,0,0
"2002-11-20 00:00:00",0,0,0,NA,0,0,0
"2002-11-21 00:00:00",0,0,0,NA,0,0,0
"2002-11-22 00:00:00",0,0,0,NA,0,0,0
"2002-11-25 00:00:00",0,0,0,NA,0,0,0
"2002-11-26 00:00:00",0,0,0,NA,0,0,0
"2002-11-27 00:00:00",0,0,0,NA,0,0,0
"2002-11-29 00:00:00",0,0,0,NA,0,0,0
"2002-12-02 00:00:00",0,0,0,NA,0,0,0
"2002-12-03 00:00:00",0,0,0,NA,0,0,0
"2002-12-04 00:00:00",0,0,0,NA,0,0,0
"2002-12-05 00:00:00",0,0,0,NA,0,0,0
"2002-12-06 00:00:00",0,0,0,NA,0,0,0
"2002-12-09 00:00:00",0,0,0,NA,0,0,0
"2002-12-10 00:00:00",0,0,0,NA,0,0,0
"2002-12-11 00:00:00",0,0,0,NA,0,0,0
"2002-12-12 00:00:00",0,0,0,NA,0,0,0
"2002-12-13 00:00:00",0,0,0,NA,0,0,0
"2002-12-16 00:00:00",0,0,0,NA,0,0,0
"2002-12-17 00:00:00",0,0,0,NA,0,0,0
"2002-12-18 00:00:00",0,0,0,NA,0,0,0
"2002-12-19 00:00:00",0,0,0,NA,0,0,0
"2002-12-20 00:00:00",0,0,0,NA,0,0,0
"2002-12-23 00:00:00",0,0,0,NA,0,0,0
"2002-12-24 00:00:00",0,0,0,NA,0,0,0
"2002-12-26 00:00:00",0,0,0,NA,0,0,0
"2002-12-27 00:00:00",0,0,0,NA,0,0,0
"2002-12-30 00:00:00",0,0,0,NA,0,0,0
"2002-12-31 00:00:00",0,0,0,NA,0,0,0
"2003-01-02 00:00:00",0,0,0,NA,0,0,0
"2003-01-03 00:00:00",0,0,0,NA,0,0,0
"2003-01-06 00:00:00",0,0,0,NA,0,0,0
"2003-01-07 00:00:00",0,0,0,NA,0,0,0
"2003-01-08 00:00:00",0,0,0,NA,0,0,0
"2003-01-09 00:00:00",0,0,0,NA,0,0,0
"2003-01-10 00:00:00",0,0,0,NA,0,0,0
"2003-01-13 00:00:00",0,0,0,NA,0,0,0
"2003-01-14 00:00:00",0,0,0,NA,0,0,0
"2003-01-15 00:00:00",0,0,0,NA,0,0,0
"2003-01-16 00:00:00",0,0,0,NA,0,0,0
"2003-01-17 00:00:00",0,0,0,NA,0,0,0
"2003-01-21 00:00:00",0,0,0,NA,0,0,0
"2003-01-22 00:00:00",0,0,0,NA,0,0,0
"2003-01-23 00:00:00",0,0,0,NA,0,0,0
"2003-01-24 00:00:00",0,0,0,NA,0,0,0
"2003-01-27 00:00:00",0,0,0,NA,0,0,0
"2003-01-28 00:00:00",0,0,0,NA,0,0,0
"2003-01-29 00:00:00",0,0,0,NA,0,0,0
"2003-01-30 00:00:00",0,0,0,NA,0,0,0
"2003-01-31 00:00:00",0,0,0,NA,0,0,0
"2003-02-03 00:00:00",0,0,0,NA,0,0,0
"2003-02-04 00:00:00",0,0,0,NA,0,0,0
"2003-02-05 00:00:00",0,0,0,NA,0,0,0
"2003-02-06 00:00:00",0,0,0,NA,0,0,0
"2003-02-07 00:00:00",0,0,0,NA,0,0,0
"2003-02-10 00:00:00",0,0,0,NA,0,0,0
"2003-02-11 00:00:00",0,0,0,NA,0,0,0
"2003-02-12 00:00:00",0,0,0,NA,0,0,0
"2003-02-13 00:00:00",0,0,0,NA,0,0,0
"2003-02-14 00:00:00",0,0,0,NA,0,0,0
"2003-02-18 00:00:00",0,0,0,NA,0,0,0
"2003-02-19 00:00:00",0,0,0,NA,0,0,0
"2003-02-20 00:00:00",0,0,0,NA,0,0,0
"2003-02-21 00:00:00",0,0,0,NA,0,0,0
"2003-02-24 00:00:00",0,0,0,NA,0,0,0
"2003-02-25 00:00:00",0,0,0,NA,0,0,0
"2003-02-26 00:00:00",0,0,0,NA,0,0,0
"2003-02-27 00:00:00",0,0,0,NA,0,0,0
"2003-02-28 00:00:00",0,0,0,NA,0,0,0
"2003-03-03 00:00:00",0,0,0,NA,0,0,0
"2003-03-04 00:00:00",0,0,0,NA,0,0,0
"2003-03-05 00:00:00",0,0,0,NA,0,0,0
"2003-03-06 00:00:00",0,0,0,NA,0,0,0
"2003-03-07 00:00:00",0,0,0,NA,0,0,0
"2003-03-09 23:00:00",0,0,0,NA,0,0,0
"2003-03-10 23:00:00",0,0,0,NA,0,0,0
"2003-03-11 23:00:00",0,0,0,NA,0,0,0
"2003-03-12 23:00:00",0,0,0,NA,0,0,0
"2003-03-13 23:00:00",0,0,0,NA,0,0,0
"2003-03-16 23:00:00",0,0,0,NA,0,0,0
"2003-03-17 23:00:00",0,0,0,NA,0,0,0
"2003-03-18 23:00:00",0,0,0,NA,0,0,0
"2003-03-19 23:00:00",0,0,0,NA,0,0,0
"2003-03-20 23:00:00",0,0,0,NA,0,0,0
"2003-03-23 23:00:00",0,0,0,NA,0,0,0
"2003-03-24 23:00:00",0,0,0,NA,0,0,0
"2003-03-25 23:00:00",0,0,0,NA,0,0,0
"2003-03-26 23:00:00",0,0,0,NA,0,0,0
"2003-03-27 23:00:00",0,0,0,NA,0,0,0
"2003-03-30 23:00:00",0,0,0,NA,0,0,0
"2003-03-31 23:00:00",0,0,0,NA,0,0,0
"2003-04-01 23:00:00",0,0,0,NA,0,0,0
"2003-04-02 23:00:00",0,0,0,NA,0,0,0
"2003-04-03 23:00:00",0,0,0,NA,0,0,0
"2003-04-07 00:00:00",0,0,0,NA,0,0,0
"2003-04-08 00:00:00",0,0,0,NA,0,0,0
"2003-04-09 00:00:00",0,0,0,NA,0,0,0
"2003-04-10 00:00:00",0,0,0,NA,0,0,0
"2003-04-11 00:00:00",0,0,0,NA,0,0,0
"2003-04-14 00:00:00",0,0,0,NA,0,0,0
"2003-04-15 00:00:00",0,0,0,NA,0,0,0
"2003-04-16 00:00:00",0,0,0,NA,0,0,0
"2003-04-17 00:00:00",0,0,0,NA,0,0,0
"2003-04-21 00:00:00",0,0,0,NA,0,0,0
"2003-04-22 00:00:00",0,0,0,NA,0,0,0
"2003-04-23 00:00:00",0,0,0,NA,0,0,0
"2003-04-24 00:00:00",0,0,0,NA,0,0,0
"2003-04-25 00:00:00",0,0,0,NA,0,0,0
"2003-04-28 00:00:00",0,0,0,NA,0,0,0
"2003-04-29 00:00:00",0,0,0,NA,0,0,0
"2003-04-30 00:00:00",0,0,0,NA,0,0,0
"2003-05-01 00:00:00",0,0,0,NA,0,0,0
"2003-05-02 00:00:00",0,0,0,NA,0,0,0
"2003-05-05 00:00:00",0,0,0,NA,0,0,0
"2003-05-06 00:00:00",0,0,0,NA,0,0,0
"2003-05-07 00:00:00",0,0,0,NA,0,0,0
"2003-05-08 00:00:00",0,0,0,NA,0,0,0
"2003-05-09 00:00:00",0,0,0,NA,0,0,0
"2003-05-12 00:00:00",0,0,0,NA,0,0,0
"2003-05-13 00:00:00",0,0,0,NA,0,0,0
"2003-05-14 00:00:00",0,0,0,NA,0,0,0
"2003-05-15 00:00:00",0,0,0,NA,0,0,0
"2003-05-16 00:00:00",0,0,0,NA,0,0,0
"2003-05-19 00:00:00",0,0,0,NA,0,0,0
"2003-05-20 00:00:00",0,0,0,NA,0,0,0
"2003-05-21 00:00:00",0,0,0,NA,0,0,0
"2003-05-22 00:00:00",0,0,0,NA,0,0,0
"2003-05-23 00:00:00",0,0,0,NA,0,0,0
"2003-05-27 00:00:00",0,0,0,NA,0,0,0
"2003-05-28 00:00:00",0,0,0,NA,0,0,0
"2003-05-29 00:00:00",0,0,0,NA,0,0,0
"2003-05-30 00:00:00",0,0,0,NA,0,0,0
"2003-06-02 00:00:00",0,0,0,NA,0,0,0
"2003-06-03 00:00:00",0,0,0,NA,0,0,0
"2003-06-04 00:00:00",0,0,0,NA,0,0,0
"2003-06-05 00:00:00",0,0,0,NA,0,0,0
"2003-06-06 00:00:00",0,0,0,NA,0,0,0
"2003-06-09 00:00:00",0,0,0,NA,0,0,0
"2003-06-10 00:00:00",0,0,0,NA,0,0,0
"2003-06-11 00:00:00",0,0,0,NA,0,0,0
"2003-06-12 00:00:00",0,0,0,NA,0,0,0
"2003-06-13 00:00:00",0,0,0,NA,0,0,0
"2003-06-16 00:00:00",0,0,0,NA,0,0,0
"2003-06-17 00:00:00",0,0,0,NA,0,0,0
"2003-06-18 00:00:00",0,0,0,NA,0,0,0
"2003-06-19 00:00:00",0,0,0,NA,0,0,0
"2003-06-20 00:00:00",0,0,0,NA,0,0,0
"2003-06-23 00:00:00",0,0,0,NA,0,0,0
"2003-06-24 00:00:00",0,0,0,NA,0,0,0
"2003-06-25 00:00:00",0,0,0,NA,0,0,0
"2003-06-26 00:00:00",0,0,0,NA,0,0,0
"2003-06-27 00:00:00",0,0,0,NA,0,0,0
"2003-06-30 00:00:00",0,0,0,NA,0,0,0
"2003-07-01 00:00:00",0,0,0,NA,0,0,0
"2003-07-02 00:00:00",0,0,0,NA,0,0,0
"2003-07-03 00:00:00",0,0,0,NA,0,0,0
"2003-07-07 00:00:00",0,0,0,NA,0,0,0
"2003-07-08 00:00:00",0,0,0,NA,0,0,0
"2003-07-09 00:00:00",0,0,0,NA,0,0,0
"2003-07-10 00:00:00",0,0,0,NA,0,0,0
"2003-07-11 00:00:00",0,0,0,NA,0,0,0
"2003-07-14 00:00:00",0,0,0,NA,0,0,0
"2003-07-15 00:00:00",0,0,0,NA,0,0,0
"2003-07-16 00:00:00",0,0,0,NA,0,0,0
"2003-07-17 00:00:00",0,0,0,NA,0,0,0
"2003-07-18 00:00:00",0,0,0,NA,0,0,0
"2003-07-21 00:00:00",0,0,0,NA,0,0,0
"2003-07-22 00:00:00",0,0,0,NA,0,0,0
"2003-07-23 00:00:00",0,0,0,NA,0,0,0
"2003-07-24 00:00:00",0,0,0,NA,0,0,0
"2003-07-25 00:00:00",0,0,0,NA,0,0,0
"2003-07-28 00:00:00",0,0,0,NA,0,0,0
"2003-07-29 00:00:00",0,0,0,NA,0,0,0
"2003-07-30 00:00:00",0,0,0,NA,0,0,0
"2003-07-31 00:00:00",0,0,0,NA,0,0,0
"2003-08-01 00:00:00",0,0,0,NA,0,0,0
"2003-08-04 00:00:00",0,0,0,NA,0,0,0
"2003-08-05 00:00:00",0,0,0,NA,0,0,0
"2003-08-06 00:00:00",0,0,0,NA,0,0,0
"2003-08-07 00:00:00",0,0,0,NA,0,0,0
"2003-08-08 00:00:00",0,0,0,NA,0,0,0
"2003-08-11 00:00:00",0,0,0,NA,0,0,0
"2003-08-12 00:00:00",0,0,0,NA,0,0,0
"2003-08-13 00:00:00",0,0,0,NA,0,0,0
"2003-08-14 00:00:00",0,0,0,NA,0,0,0
"2003-08-15 00:00:00",0,0,0,NA,0,0,0
"2003-08-18 00:00:00",0,0,0,NA,0,0,0
"2003-08-19 00:00:00",0,0,0,NA,0,0,0
"2003-08-20 00:00:00",0,0,0,NA,0,0,0
"2003-08-21 00:00:00",0,0,0,NA,0,0,0
"2003-08-22 00:00:00",0,0,0,NA,0,0,0
"2003-08-25 00:00:00",0,0,0,NA,0,0,0
"2003-08-26 00:00:00",0,0,0,NA,0,0,0
"2003-08-27 00:00:00",0,0,0,NA,0,0,0
"2003-08-28 00:00:00",0,0,0,NA,0,0,0
"2003-08-29 00:00:00",0,0,0,NA,0,0,0
"2003-09-02 00:00:00",0,0,0,NA,0,0,0
"2003-09-03 00:00:00",0,0,0,NA,0,0,0
"2003-09-04 00:00:00",0,0,0,NA,0,0,0
"2003-09-05 00:00:00",0,0,0,NA,0,0,0
"2003-09-08 00:00:00",0,0,0,NA,0,0,0
"2003-09-09 00:00:00",0,0,0,NA,0,0,0
"2003-09-10 00:00:00",0,0,0,NA,0,0,0
"2003-09-11 00:00:00",0,0,0,NA,0,0,0
"2003-09-12 00:00:00",0,0,0,NA,0,0,0
"2003-09-15 00:00:00",0,0,0,NA,0,0,0
"2003-09-16 00:00:00",0,0,0,NA,0,0,0
"2003-09-17 00:00:00",0,0,0,NA,0,0,0
"2003-09-18 00:00:00",0,0,0,NA,0,0,0
"2003-09-19 00:00:00",0,0,0,NA,0,0,0
"2003-09-22 00:00:00",0,0,0,NA,0,0,0
"2003-09-23 00:00:00",0,0,0,NA,0,0,0
"2003-09-24 00:00:00",0,0,0,NA,0,0,0
"2003-09-25 00:00:00",0,0,0,NA,0,0,0
"2003-09-26 00:00:00",0,0,0,NA,0,0,0
"2003-09-29 00:00:00",0,0,0,NA,0,0,0
"2003-09-30 00:00:00",0,0,0,NA,0,0,0
"2003-10-01 00:00:00",0,0,0,NA,0,0,0
"2003-10-02 00:00:00",0,0,0,NA,0,0,0
"2003-10-03 00:00:00",0,0,0,NA,0,0,0
"2003-10-06 00:00:00",0,0,0,NA,0,0,0
"2003-10-07 00:00:00",0,0,0,NA,0,0,0
"2003-10-08 00:00:00",0,0,0,NA,0,0,0
"2003-10-09 00:00:00",0,0,0,NA,0,0,0
"2003-10-10 00:00:00",0,0,0,NA,0,0,0
"2003-10-14 00:00:00",0,0,0,NA,0,0,0
"2003-10-15 00:00:00",0,0,0,NA,0,0,0
"2003-10-16 00:00:00",0,0,0,NA,0,0,0
"2003-10-17 00:00:00",0,0,0,NA,0,0,0
"2003-10-20 00:00:00",0,0,0,NA,0,0,0
"2003-10-21 00:00:00",0,0,0,NA,0,0,0
"2003-10-22 00:00:00",0,0,0,NA,0,0,0
"2003-10-23 00:00:00",0,0,0,NA,0,0,0
"2003-10-24 00:00:00",0,0,0,NA,0,0,0
"2003-10-26 23:00:00",0,0,0,NA,0,0,0
"2003-10-27 23:00:00",0,0,0,NA,0,0,0
"2003-10-28 23:00:00",0,0,0,NA,0,0,0
"2003-10-29 23:00:00",0,0,0,NA,0,0,0
"2003-10-30 23:00:00",0,0,0,NA,0,0,0
"2003-11-03 00:00:00",0,0,0,NA,0,0,0
"2003-11-04 00:00:00",0,0,0,NA,0,0,0
"2003-11-05 00:00:00",0,0,0,NA,0,0,0
"2003-11-06 00:00:00",0,0,0,NA,0,0,0
"2003-11-07 00:00:00",0,0,0,NA,0,0,0
"2003-11-10 00:00:00",0,0,0,NA,0,0,0
"2003-11-12 00:00:00",0,0,0,NA,0,0,0
"2003-11-13 00:00:00",0,0,0,NA,0,0,0
"2003-11-14 00:00:00",0,0,0,NA,0,0,0
"2003-11-17 00:00:00",0,0,0,NA,0,0,0
"2003-11-18 00:00:00",0,0,0,NA,0,0,0
"2003-11-19 00:00:00",0,0,0,NA,0,0,0
"2003-11-20 00:00:00",0,0,0,NA,0,0,0
"2003-11-21 00:00:00",0,0,0,NA,0,0,0
"2003-11-24 00:00:00",0,0,0,NA,0,0,0
"2003-11-25 00:00:00",0,0,0,NA,0,0,0
"2003-11-26 00:00:00",0,0,0,NA,0,0,0
"2003-11-28 00:00:00",0,0,0,NA,0,0,0
"2003-12-01 00:00:00",0,0,0,NA,0,0,0
"2003-12-02 00:00:00",0,0,0,NA,0,0,0
"2003-12-03 00:00:00",0,0,0,NA,0,0,0
"2003-12-04 00:00:00",0,0,0,NA,0,0,0
"2003-12-05 00:00:00",0,0,0,NA,0,0,0
"2003-12-08 00:00:00",0,0,0,NA,0,0,0
"2003-12-09 00:00:00",0,0,0,NA,0,0,0
"2003-12-10 00:00:00",0,0,0,NA,0,0,0
"2003-12-11 00:00:00",0,0,0,NA,0,0,0
"2003-12-12 00:00:00",0,0,0,NA,0,0,0
"2003-12-15 00:00:00",0,0,0,NA,0,0,0
"2003-12-16 00:00:00",0,0,0,NA,0,0,0
"2003-12-17 00:00:00",0,0,0,NA,0,0,0
"2003-12-18 00:00:00",0,0,0,NA,0,0,0
"2003-12-19 00:00:00",0,0,0,NA,0,0,0
"2003-12-22 00:00:00",0,0,0,NA,0,0,0
"2003-12-23 00:00:00",0,0,0,NA,0,0,0
"2003-12-24 00:00:00",0,0,0,NA,0,0,0
"2003-12-26 00:00:00",0,0,0,NA,0,0,0
"2003-12-29 00:00:00",0,0,0,NA,0,0,0
"2003-12-30 00:00:00",0,0,0,NA,0,0,0
"2003-12-31 00:00:00",0,0,0,NA,0,0,0
"2004-01-02 00:00:00",0,0,0,NA,0,0,0
"2004-01-05 00:00:00",0,0,0,NA,0,0,0
"2004-01-06 00:00:00",0,0,0,NA,0,0,0
"2004-01-07 00:00:00",0,0,0,NA,0,0,0
"2004-01-08 00:00:00",0,0,0,NA,0,0,0
"2004-01-09 00:00:00",0,0,0,NA,0,0,0
"2004-01-12 00:00:00",0,0,0,NA,0,0,0
"2004-01-13 00:00:00",0,0,0,NA,0,0,0
"2004-01-14 00:00:00",0,0,0,NA,0,0,0
"2004-01-15 00:00:00",0,0,0,NA,0,0,0
"2004-01-16 00:00:00",0,0,0,NA,0,0,0
"2004-01-20 00:00:00",0,0,0,NA,0,0,0
"2004-01-21 00:00:00",0,0,0,NA,0,0,0
"2004-01-22 00:00:00",0,0,0,NA,0,0,0
"2004-01-23 00:00:00",0,0,0,NA,0,0,0
"2004-01-26 00:00:00",0,0,0,NA,0,0,0
"2004-01-27 00:00:00",0,0,0,NA,0,0,0
"2004-01-28 00:00:00",0,0,0,NA,0,0,0
"2004-01-29 00:00:00",0,0,0,NA,0,0,0
"2004-01-30 00:00:00",0,0,0,NA,0,0,0
"2004-02-02 00:00:00",0,0,0,NA,0,0,0
"2004-02-03 00:00:00",0,0,0,NA,0,0,0
"2004-02-04 00:00:00",0,0,0,NA,0,0,0
"2004-02-05 00:00:00",0,0,0,NA,0,0,0
"2004-02-06 00:00:00",0,0,0,NA,0,0,0
"2004-02-09 00:00:00",0,0,0,NA,0,0,0
"2004-02-10 00:00:00",0,0,0,NA,0,0,0
"2004-02-11 00:00:00",0,0,0,NA,0,0,0
"2004-02-12 00:00:00",0,0,0,NA,0,0,0
"2004-02-13 00:00:00",0,0,0,NA,0,0,0
"2004-02-17 00:00:00",0,0,0,NA,0,0,0
"2004-02-18 00:00:00",0,0,0,NA,0,0,0
"2004-02-19 00:00:00",0,0,0,NA,0,0,0
"2004-02-20 00:00:00",0,0,0,NA,0,0,0
"2004-02-23 00:00:00",0,0,0,NA,0,0,0
"2004-02-24 00:00:00",0,0,0,NA,0,0,0
"2004-02-25 00:00:00",0,0,0,NA,0,0,0
"2004-02-26 00:00:00",0,0,0,NA,0,0,0
"2004-02-27 00:00:00",0,0,0,NA,0,0,0
"2004-03-01 00:00:00",0,0,0,NA,0,0,0
"2004-03-02 00:00:00",0,0,0,NA,0,0,0
"2004-03-03 00:00:00",0,0,0,NA,0,0,0
"2004-03-04 00:00:00",0,0,0,NA,0,0,0
"2004-03-05 00:00:00",0,0,0,NA,0,0,0
"2004-03-08 00:00:00",0,0,0,NA,0,0,0
"2004-03-09 00:00:00",0,0,0,NA,0,0,0
"2004-03-10 00:00:00",0,0,0,NA,0,0,0
"2004-03-11 00:00:00",0,0,0,NA,0,0,0
"2004-03-12 00:00:00",0,0,0,NA,0,0,0
"2004-03-14 23:00:00",0,0,0,NA,0,0,0
"2004-03-15 23:00:00",0,0,0,NA,0,0,0
"2004-03-16 23:00:00",0,0,0,NA,0,0,0
"2004-03-17 23:00:00",0,0,0,NA,0,0,0
"2004-03-18 23:00:00",0,0,0,NA,0,0,0
"2004-03-21 23:00:00",0,0,0,NA,0,0,0
"2004-03-22 23:00:00",0,0,0,NA,0,0,0
"2004-03-23 23:00:00",0,0,0,NA,0,0,0
"2004-03-24 23:00:00",0,0,0,NA,0,0,0
"2004-03-25 23:00:00",0,0,0,NA,0,0,0
"2004-03-28 23:00:00",0,0,0,NA,0,0,0
"2004-03-29 23:00:00",0,0,0,NA,0,0,0
"2004-03-30 23:00:00",0,0,0,NA,0,0,0
"2004-03-31 23:00:00",0,0,0,NA,0,0,0
"2004-04-01 23:00:00",0,0,0,NA,0,0,0
"2004-04-05 00:00:00",0,0,0,NA,0,0,0
"2004-04-06 00:00:00",0,0,0,NA,0,0,0
"2004-04-07 00:00:00",0,0,0,NA,0,0,0
"2004-04-08 00:00:00",0,0,0,NA,0,0,0
"2004-04-12 00:00:00",0,0,0,NA,0,0,0
"2004-04-13 00:00:00",0,0,0,NA,0,0,0
"2004-04-14 00:00:00",0,0,0,NA,0,0,0
"2004-04-15 00:00:00",0,0,0,NA,0,0,0
"2004-04-16 00:00:00",0,0,0,NA,0,0,0
"2004-04-19 00:00:00",0,0,0,NA,0,0,0
"2004-04-20 00:00:00",0,0,0,NA,0,0,0
"2004-04-21 00:00:00",0,0,0,NA,0,0,0
"2004-04-22 00:00:00",0,0,0,NA,0,0,0
"2004-04-23 00:00:00",0,0,0,NA,0,0,0
"2004-04-26 00:00:00",0,0,0,NA,0,0,0
"2004-04-27 00:00:00",0,0,0,NA,0,0,0
"2004-04-28 00:00:00",0,0,0,NA,0,0,0
"2004-04-29 00:00:00",0,0,0,NA,0,0,0
"2004-04-30 00:00:00",0,0,0,NA,0,0,0
"2004-05-03 00:00:00",0,0,0,NA,0,0,0
"2004-05-04 00:00:00",0,0,0,NA,0,0,0
"2004-05-05 00:00:00",0,0,0,NA,0,0,0
"2004-05-06 00:00:00",0,0,0,NA,0,0,0
"2004-05-07 00:00:00",0,0,0,NA,0,0,0
"2004-05-10 00:00:00",0,0,0,NA,0,0,0
"2004-05-11 00:00:00",0,0,0,NA,0,0,0
"2004-05-12 00:00:00",0,0,0,NA,0,0,0
"2004-05-13 00:00:00",0,0,0,NA,0,0,0
"2004-05-14 00:00:00",0,0,0,NA,0,0,0
"2004-05-17 00:00:00",0,0,0,NA,0,0,0
"2004-05-18 00:00:00",0,0,0,NA,0,0,0
"2004-05-19 00:00:00",0,0,0,NA,0,0,0
"2004-05-20 00:00:00",0,0,0,NA,0,0,0
"2004-05-21 00:00:00",0,0,0,NA,0,0,0
"2004-05-24 00:00:00",0,0,0,NA,0,0,0
"2004-05-25 00:00:00",0,0,0,NA,0,0,0
"2004-05-26 00:00:00",0,0,0,NA,0,0,0
"2004-05-27 00:00:00",0,0,0,NA,0,0,0
"2004-05-28 00:00:00",300,0,0,NA,300,0,0
"2004-06-01 00:00:00",2400,2100,0,NA,2400,2100,0
"2004-06-02 00:00:00",-450,-750,-2850,NA,-450,-750,-2850
"2004-06-03 00:00:00",6300,6000,3900,NA,6300,6000,3900
"2004-06-04 00:00:00",6750,6450,4350,NA,6750,6450,4350
"2004-06-07 00:00:00",-450,-750,-2850,NA,-450,-750,-2850
"2004-06-08 00:00:00",-150,-450,-2550,NA,-150,-450,-2550
"2004-06-09 00:00:00",12300,12000,9900,NA,12300,12000,9900
"2004-06-10 00:00:00",22500,22200,20100,NA,22500,22200,20100
"2004-06-14 00:00:00",21150,20850,18750,NA,21150,20850,18750
"2004-06-15 00:00:00",14100,13800,11700,NA,14100,13800,11700
"2004-06-16 00:00:00",15150,14850,12750,NA,15150,14850,12750
"2004-06-17 00:00:00",7350,7050,4950,NA,7350,7050,4950
"2004-06-18 00:00:00",14250,13950,11850,NA,14250,13950,11850
"2004-06-21 00:00:00",15300,15000,12900,NA,15300,15000,12900
"2004-06-22 00:00:00",11850,11550,9450,NA,11850,11550,9450
"2004-06-23 00:00:00",17400,17100,15000,NA,17400,17100,15000
"2004-06-24 00:00:00",21150,20850,18750,NA,21150,20850,18750
"2004-06-25 00:00:00",17100,16800,14700,NA,17100,16800,14700
"2004-06-28 00:00:00",16950,16650,14550,NA,16950,16650,14550
"2004-06-29 00:00:00",19350,19050,16950,NA,19350,19050,16950
"2004-06-30 00:00:00",18150,17850,15750,NA,18150,17850,15750
"2004-07-01 00:00:00",20850,20550,18450,NA,20850,20550,18450
"2004-07-02 00:00:00",18000,17700,15600,NA,18000,17700,15600
"2004-07-06 00:00:00",18750,18450,16350,NA,18750,18450,16350
"2004-07-07 00:00:00",15900,15600,13500,NA,15900,15600,13500
"2004-07-08 00:00:00",17100,16800,14700,NA,17100,16800,14700
"2004-07-09 00:00:00",14400,14100,12000,NA,14400,14100,12000
"2004-07-12 00:00:00",16050,15750,13650,NA,16050,15750,13650
"2004-07-13 00:00:00",21000,20700,18600,NA,21000,20700,18600
"2004-07-14 00:00:00",18600,18300,16200,NA,18600,18300,16200
"2004-07-15 00:00:00",35850,35550,33450,NA,35850,35550,33450
"2004-07-16 00:00:00",39300,39000,36900,NA,39300,39000,36900
"2004-07-19 00:00:00",33750,33450,31350,NA,33750,33450,31350
"2004-07-20 00:00:00",27150,26850,24750,NA,27150,26850,24750
"2004-07-21 00:00:00",35550,35250,33150,NA,35550,35250,33150
"2004-07-22 00:00:00",23700,23400,21300,NA,23700,23400,21300
"2004-07-23 00:00:00",24900,24600,22500,NA,24900,24600,22500
"2004-07-26 00:00:00",19200,18900,16800,NA,19200,18900,16800
"2004-07-27 00:00:00",15300,15000,12900,NA,15300,15000,12900
"2004-07-28 00:00:00",14250,13950,11850,NA,14250,13950,11850
"2004-07-29 00:00:00",15450,15150,13050,NA,15450,15150,13050
"2004-07-30 00:00:00",18450,18150,16050,NA,18450,18150,16050
"2004-08-02 00:00:00",20250,19950,17850,NA,20250,19950,17850
"2004-08-03 00:00:00",20250,19950,17850,NA,20250,19950,17850
"2004-08-04 00:00:00",13200,12900,10800,NA,13200,12900,10800
"2004-08-05 00:00:00",15300,15000,12900,NA,15300,15000,12900
"2004-08-06 00:00:00",13350,13050,10950,NA,13350,13050,10950
"2004-08-09 00:00:00",12750,12450,10350,NA,12750,12450,10350
"2004-08-10 00:00:00",13500,13200,11100,NA,13500,13200,11100
"2004-08-11 00:00:00",12600,12300,10200,NA,12600,12300,10200
"2004-08-12 00:00:00",12300,12000,9900,NA,12300,12000,9900
"2004-08-13 00:00:00",19050,18750,16650,NA,19050,18750,16650
"2004-08-16 00:00:00",19800,19500,17400,NA,19800,19500,17400
